,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AU07_mid,-0.0065782864568234,0.0010303852648400195,0.006547247885751293,-0.004321084207626901,0.03560148314049804,0.0027800203927460594,-0.013282055283433973,0.061960244819674784,-0.021781306384319712,-0.005291046237067926
AU07_end,-0.00218411313623999,0.0007014066591599257,0.003541881925653963,-0.00028896356825418144,0.003769069136657129,0.025101560690132294,0.0120411706980666,0.06317876995841905,-0.018010056917797192,-0.022042409292333295
AU09_start,-0.02022129811785763,-0.000776671529325363,0.021420465431712808,-0.013218593848837178,0.06704435519067917,0.04333277639077611,-0.006528670696118172,0.09418144845924407,-0.005922529491698977,0.008763231698697206
AU09_mid,-0.01937566896999129,0.005459640335301114,0.024566419347155827,-0.019297404423190084,0.04454441736710196,0.019870731052311325,0.012954554363277594,0.11911659397614062,-0.05289593627366492,0.028305012734112796
AU09_end,-0.018973100621311863,0.005454768835394466,0.025114053944308018,-0.01127766063364958,0.04507923738873499,0.03192584969731726,-0.008872075319170369,0.11845476335100497,-0.002649182488271269,-0.024429893508723058
AU10_start,-0.01304241488755028,-0.007667326731039075,0.037922247230071544,-0.010739139644727428,0.032523410369362855,0.003169902946176333,0.012883394215526327,0.10680967446490591,0.046486702793033276,-0.0065589090820913545
AU10_mid,-0.014471834442163031,-0.004180117650928146,0.03209971080019467,-0.003083117866750142,0.008327175813161516,-0.009469952809797271,0.032590055490541524,0.09680771540602347,0.028563954556531043,-0.015454449120417052
AU10_end,-0.012093438110926273,-0.010918809497043326,0.03340182113206268,-0.011786427797778637,0.0031223589369888034,0.02041608043190101,-0.003973713704788052,0.11592752703526633,-0.016885445536356167,0.010171220319081437
AU11_start,0.016187823056093526,0.011381525678012826,-0.0023831185306290668,0.004055139907254399,-0.032959206419764124,-0.03961721160926727,-0.0021433479742560247,-0.05558895257124127,-0.013829457477955923,-0.041038269571457946
AU11_mid,0.01298325763831261,0.010010924227540553,-0.006302136030966943,0.01066019049630452,-0.03328464869895549,0.01639492554899487,-0.020691986240880103,-0.07741081550712862,-0.015140865158510923,-0.043259215805978864
AU11_end,0.006549258015450395,0.005475935763759724,-0.008292137399557437,0.009864973905544753,-0.018680169498882394,-0.007701718482525942,-0.021077149105095717,-0.04992864602159084,-0.019965611863408946,-0.04217163883149927
AU12_start,-0.01129760452237018,-0.00846052326587441,0.019597167851718077,-0.014607899961782467,0.06689390260826467,0.03217620458547996,-0.018743126904245535,0.08448881646506888,-0.03581319806287323,-0.002662175721693433
AU12_mid,-0.013890692149839323,-0.007691946382191642,0.02547265290769447,-0.010585366745934988,0.05587892320304511,0.018839952339904792,0.00799382950838864,0.09844103273255095,-0.05581629291712929,0.003965092456364394
AU12_end,-0.010592320755767999,-0.006518967023683053,0.02064773272962741,-0.007766297109961276,0.04566568166722773,0.038755174470172404,-0.0202636877255297,0.10896620600213965,-0.03212170834865244,-0.03787424444511674
AU14_start,0.009990310145593284,0.003228184286939444,-0.001968730282247983,0.016038492019001465,0.08548505466337171,-0.017291857252228964,-0.026888357115337526,0.09484109741059017,-0.03439963480629549,0.012264074478714464
AU14_mid,0.013890629291204349,0.008216561960101752,-0.0030732637970790756,0.029779769334386516,0.04449918863646861,0.027104926408814265,-0.019929888109186486,0.10470789880562958,-0.022345927954098278,-0.016908422924769694
AU14_end,0.01088423791868782,0.007728329970630807,-0.003362379105589541,0.035048095151883334,0.027765797750162306,0.06898360007036257,-0.011027846264803754,0.10847735059051003,-0.020595422651579563,-0.0623000100085817
AU15_start,-0.01651946519779061,0.00534653740071441,0.038494668575648754,-0.021757670213401057,0.018217824599420444,-0.00016196547097111413,-0.00250500531375578,0.06503553343865973,0.013231179317642738,0.004834905103517229
AU15_mid,-0.0146610445612404,0.004427098113307082,0.03310970361858598,-0.028093839172356718,0.022107610088477447,0.005949164312180063,-0.011600988327164588,0.08123796637973314,0.0027973696015402873,0.017608196095562956
AU15_end,-0.018289181496637934,0.004125384434899677,0.03280455079126941,-0.018624133070998333,0.0005057308939153595,0.016607610077157164,0.0006758417976068353,0.09252664035427403,0.013398529602488989,-0.009061918516154835
AU17_start,-0.015183555836373343,-0.01838350789640694,-0.005758669106306086,0.004515201711509645,-0.021803950439618597,-0.02650786144664759,-0.00749579403308715,0.03157941638235057,0.03268511563652639,-0.01145510850519333
AU17_mid,-0.01334290466327759,-0.020846216982830422,-0.011723737117905633,0.0030685934802846394,-0.01932766070842936,-0.03500402062361367,0.02870728391061148,0.025937360602556303,0.027035934954273182,-0.009881767525965238
AU17_end,-0.01607983472962123,-0.015830748075941297,-0.006182345650232066,0.0009769293997706,-0.01407142356471796,-0.01722620773335888,-0.008694783551483167,0.04252698346065994,0.04605193167772014,0.0010323198243173803
AU20_start,-0.008396217372405926,0.014274860418317055,0.03322320903989055,-0.003936590214763024,0.01652442253914124,0.0255458992318318,-0.000832061653181461,0.06634718121466454,0.009655836671638617,-0.015169129757323188
AU20_mid,-0.010565693961867791,0.018936899985481283,0.04210876203268598,-0.006823782226815429,0.02930032716989083,0.02366343052819874,0.004131736137997461,0.08274743325502504,-0.027782991809650135,0.004954476101786674
AU20_end,-0.006780575252310458,0.011101470187387144,0.033457931008424396,-0.00551530751216437,0.0052605011855088295,0.01969073640483538,-0.005553022447870274,0.058475725529887994,-0.013170346323962873,-0.015982188895302334
AU23_start,0.007158470026635683,-0.008688178044935695,0.01914288089340869,-0.009313617544486659,0.01837481602327006,-0.03184695648549713,0.02968513293225693,0.11652305810226543,0.05274229574983099,0.0362796996733429
AU23_mid,0.015728280838522506,-0.010867593585351285,0.01982605322280059,-0.004305511661002436,0.011277156233270117,-0.003992098002662081,-0.007455832196389199,0.1027200260216261,0.050509600334233136,-0.002210266839918961
AU23_end,0.00956406129212282,-0.01098714001111515,0.016320937459436632,0.005219308415690944,-0.01098411406473421,0.036111195231420715,0.025339785387538883,0.1010681464979532,0.044080086137054636,0.006685876612597306
AU24_start,0.011178479294091912,0.004729943190587871,-0.04789403963826551,0.014499417235767066,0.009530560797647343,-0.05553579102332904,-0.012830408608262733,-0.017367548967403452,-0.009168032329175537,-0.04509030384891389
AU24_mid,0.016705212613137663,0.005240989710625008,-0.047722696571091,0.026793987614879094,-0.02654246652571776,-0.018983303185187272,-0.012220805701214527,-0.025927345100002202,0.005203175860869695,-0.05674309762831929
AU24_end,0.013551861150364605,0.006351501481882755,-0.048049868080214435,0.01659565131129813,-0.02700750306894019,0.0032708507975229735,0.011371575243944698,-0.019322117451100053,-0.004609005270086335,-0.03907386188116493
AU25_start,-0.024938383771894942,-0.007456753380953558,0.04101035965063728,-0.011690724830101728,0.03213822214469338,0.03487894029822441,-0.0004333661565486329,0.13387251686142787,0.028840309140761865,0.012298166912829213
AU25_mid,-0.0254613241851337,-0.007226896253201274,0.04462404853682435,-0.015948060228617483,0.03286702264951396,0.01642792395470119,0.008894740951699814,0.1312477803902532,0.022778618247842216,0.022416212870806005
AU25_end,-0.025822262988352752,-0.009130824448456951,0.041020074762777484,-0.013002050657824012,0.024165560226902017,0.02969257138708794,-0.002442831547561658,0.1262929848409661,0.02496249152182672,-0.01830209991496388
AU26_start,-0.021918171976091035,0.0009317866554431953,0.05015692015788177,-0.014693259159270746,0.03505556943767815,0.03343919714275455,0.003000067039296815,0.11913046474110116,0.02682795691831392,0.018179114612342676
AU26_mid,-0.0215983256192956,0.0009038767125613557,0.04888028807807469,-0.015511632092175846,0.03346547317105816,0.026198718505775292,-0.003387111490540478,0.12313162639555061,0.009921934127742992,0.015588154666717098
AU26_end,-0.022536777687511167,0.0033702290671537194,0.048620733509898484,-0.01232176209516389,0.02842109209222177,0.03079822160939454,-0.000534492148830013,0.12330685018380126,0.013978666846785209,0.012616872354101768
AU28_start,0.007852761815161688,0.00047919555813741126,-0.012637504276242408,-0.009337072292769534,-0.03370817422747831,-0.016306072960004928,0.021253682856258022,0.0029821197180450783,0.03638063142596428,-0.028165675587021
AU28_mid,0.010898181880425564,0.0013186018115055969,-0.022005258091675618,0.012717228356892329,-0.023920676139507616,-0.0304917907946728,0.016458096376165333,0.02779458928377399,0.007250025578526652,-0.03628905716236739
AU28_end,0.010104568682591278,-0.0035137750977865118,-0.013543080691433998,-0.0005779746127387088,-0.021587500528096732,-0.013472759301656907,0.010199476408883655,0.015017670693296932,0.03502086556030665,0.00393162776598445
AU43_start,-0.012888731084964022,-0.005913126870582454,0.030449134617297688,-0.010400229391694526,0.018255710289628555,0.031276864054210984,0.002905385900310691,0.056543378118112754,0.015216663257627655,0.017052232418065912
AU43_mid,-0.009592900645612626,0.0004474226197488797,0.03267876678663312,-0.01607997583390981,0.01885347370524942,0.0013441334388924345,0.01976211649420768,0.07186575448756552,-0.04587877960824609,0.033241405919160256
AU43_end,-0.010385402106276257,-0.002111397946938152,0.0335581088676069,-0.014143202864807886,0.018084543292267514,0.0047570160394628715,-0.003734174499722687,0.0714495219128451,0.01757734359426791,-0.0024092925540337737
F1_x_start,-0.03507823884092128,0.022495624833093086,0.04155361200600027,0.03943153341912328,-0.024751392773830407,-0.00183559487619341,-0.027930540567455354,0.009130711162126154,-0.03306027977016585,0.02536647646129578
F1_x_mid,-0.032233045707551276,0.021026208947083846,0.047998427926238915,0.04547645361220663,-0.002081295816975266,-0.013226311832337148,-0.009952002815534025,0.005673036979269873,0.021015236211445805,0.004801831660801422
F1_x_end,-0.03384895248077346,0.021730461529713002,0.04706177600295561,0.03683543547000958,0.013116872413290714,-0.007822927435166488,0.024638472186407714,-0.0014738771488697496,0.00855221355500966,-0.031834393538446595
F1_y_start,0.03474713640139214,0.01894298759895912,0.047496673485316776,-0.01761028091965035,-0.01014183693626341,-0.04002254920786559,0.02373636367940378,-0.026122226150556833,-0.0036045602788812078,0.007282224539386402
F1_y_mid,0.03499791700974655,0.02258593596589778,0.04562527312673477,-0.015597016082822329,-0.03281711700539675,-0.010962996931734333,-0.002219980605024322,-0.02901532104148225,0.02944185657143687,-0.00975317306537107
F1_y_end,0.03569184297860135,0.020176721637989503,0.04458837649910181,-0.011581081264406639,-0.0409642521168423,0.007653066757154418,0.026657300155121483,-0.021597695476283468,-0.018345831211499564,0.012824844660552464
F1_z_start,-0.02736049700639133,0.018087217911561787,-0.05574928908314862,-0.021835411639241804,-0.059683224425963105,-0.02043654709625757,0.021169386231535924,0.002442375941784592,0.012420377477976731,-0.045449067033015086
F1_z_mid,-0.02673913209894842,0.019508101027417547,-0.05653103589676098,-0.0321214831218795,-0.05125282001505701,-0.032240578070491084,0.028189413544131712,0.020858762850385005,0.0013581374083750724,-0.02032887290702702
F1_z_end,-0.026411743852090348,0.01745623100717373,-0.056024954543562086,-0.02653522260359913,-0.05548467294047501,-0.03942071449484116,-0.02678589559670623,0.02446347770397723,0.024634756082275264,0.03381404269686259
F2_x_start,-0.0347059840192173,0.022207107111737668,0.04270767501712339,0.03989326940431759,-0.027706004446601814,-0.0045062709240001305,-0.025677603909083718,0.007477280428289949,-0.03374391227436345,0.023810314514799442
F2_x_mid,-0.03174432547505197,0.020866539460631692,0.0491261181231077,0.04585445717607201,-0.005233096443645364,-0.014752116212790285,-0.009442481963761302,0.004367774591400167,0.0216356295611441,0.0036825363536853724
F2_x_end,-0.03327609459243091,0.021344742737760724,0.0484936824633194,0.03764093858903173,0.009905988349263262,-0.008879799252195212,0.02406656555820014,-0.0029381845253882207,0.008590773764917249,-0.03197916749950406
F2_y_start,0.03466892937936598,0.022780498173765096,0.04397110500745409,-0.022752293530773814,-0.012490609389262894,-0.04157063202732502,0.02422333338191085,-0.02742366503577995,-0.003794268981975861,0.007797794862275729
F2_y_mid,0.03496212391506492,0.026464526883572495,0.04162274829773091,-0.02163047884876958,-0.03375953939365924,-0.010620683848265882,-0.0013280948939446112,-0.029654263575371258,0.03111753021082991,-0.010141856961481201
F2_y_end,0.03564388342165188,0.023887046471138037,0.04085079122425331,-0.016590537350098345,-0.043139741538502245,0.008545765561928547,0.029369059921929695,-0.021680102389728555,-0.01748524368234728,0.01323160161729723
F2_z_start,-0.022052451241606034,0.02243686948968398,-0.062074152190497195,-0.016036329413795215,-0.05092296545188857,-0.03129480733054209,0.01962915177334155,0.004710260711773248,0.006142709068103117,-0.04456142793172149
F2_z_mid,-0.02171887145734258,0.02370923839401778,-0.06292609822440005,-0.025553774701729745,-0.04762455000931607,-0.027385477083365275,0.018524353498999085,0.020357824699471207,0.0074181142467533495,-0.023753253017247355
F2_z_end,-0.02125217882251836,0.021734309060754846,-0.0625796482813627,-0.018527346457360167,-0.05623351442676613,-0.02887564483042472,-0.02351771926676423,0.02568216269584271,0.017659751434734892,0.029084573154966598
F3_x_start,-0.03442508928397081,0.022088734758405653,0.04345301006506821,0.040148083133575145,-0.03006230260027369,-0.006762011264437624,-0.02374032141331382,0.006167115869661122,-0.03416260238657578,0.022881821615839928
F3_x_mid,-0.031445765640125176,0.02084212538317863,0.049843791622486366,0.046086628254990256,-0.007451503326915997,-0.015652132082997264,-0.00877935356772129,0.0035332826511047357,0.021953372785237665,0.003006625603920139
F3_x_end,-0.032838870989713984,0.02110727474552389,0.04944894862919029,0.0382077136395707,0.007571030588167481,-0.009402083993003867,0.02377315583100255,-0.003896319228221555,0.008956489926226168,-0.03204391302612174
F3_y_start,0.03455495059402616,0.02741532881094118,0.03872540634406864,-0.027968347764071585,-0.014200810076415932,-0.04359669092507717,0.024108037480174434,-0.028643104025054576,-0.004380816005988613,0.00858525609806642
F3_y_mid,0.0348868594651247,0.0309692417090461,0.03591267303406952,-0.027652621355575828,-0.03404882326631543,-0.009742849420937465,-0.0012045080359880205,-0.03024007383117194,0.03318040632392201,-0.010744677891100248
F3_y_end,0.03555938146692058,0.02825963822975529,0.035438806841367604,-0.02140213017402839,-0.045171289738625435,0.010227596591012196,0.032398523859897166,-0.0216787320184655,-0.016932420149543364,0.013162869471692209
F3_z_start,-0.016367022005213037,0.025695047792765865,-0.0663315694065454,-0.009788962281650269,-0.04246549452266457,-0.04208422346164275,0.01864372700300131,0.007225861262478775,0.00016415397195260507,-0.04413020419312867
F3_z_mid,-0.016334405802525476,0.026944032507570406,-0.06738247603414518,-0.018246825884079575,-0.04519423846595835,-0.02297320777389645,0.008948506232044226,0.020201953882044106,0.013851041716466627,-0.02756720318259339
F3_z_end,-0.015738312696296462,0.024880151058635593,-0.06700355481914282,-0.010045433987351285,-0.057639004487119797,-0.019117898096468633,-0.020917716068019787,0.027033932627193398,0.010459456064806232,0.024929190824943912
F4_x_start,-0.03438656754970741,0.022254298418850304,0.0434607290000837,0.0399734012960607,-0.0321567168234835,-0.008907269556811663,-0.021836113113634266,0.005276160836472055,-0.034426139974932754,0.02202234804950379
F4_x_mid,-0.031491956899927995,0.02109768617954693,0.04987201269663027,0.04576897966734885,-0.009285080004375484,-0.016274267101783767,-0.007886366735920414,0.003099349204138534,0.022267668895826907,0.0024769127281415236
F4_x_end,-0.0327038532363244,0.021126677001957184,0.0496401464406084,0.038271051211315375,0.005526340963130028,-0.009670857369028328,0.02375243329054469,-0.004382249974659275,0.00965567816953707,-0.03234898973224172
F4_y_start,0.034025122814443046,0.03306460839424493,0.03139960640627732,-0.03368254660860873,-0.01565265551515329,-0.04530551457912308,0.023300856038744704,-0.029935912330905326,-0.005100386247196953,0.009739139193032384
F4_y_mid,0.03439126653915844,0.03630026846157701,0.028098390635146575,-0.034177005735650814,-0.03351015018757262,-0.008357857183785816,-0.0014027385819280111,-0.030779823221491368,0.03538860177371605,-0.011315565535235437
F4_y_end,0.035067403500695184,0.03353476026577384,0.0279679788216577,-0.02664960575750326,-0.0468090866652811,0.01249198570892539,0.035903454229142,-0.021728056734219216,-0.016295576446909002,0.012874641002707741
F4_z_start,-0.010173464608560024,0.02805030715615763,-0.06886821419592246,-0.0028945509616443515,-0.0338251507059778,-0.05273683203849422,0.01816553465764539,0.009900477181262564,-0.00568843968969245,-0.04391656633757711
F4_z_mid,-0.010395005465378521,0.029421785687055273,-0.07026034217935477,-0.010003547832549201,-0.043199126621824575,-0.018734699357131502,-0.0008433810255089685,0.02004243211319917,0.020525752035628526,-0.031557594385719104
F4_z_end,-0.009719913198092909,0.027119322086726523,-0.06973181864033853,-0.0009349883993398945,-0.059081011619586316,-0.009642481227093071,-0.01859944422146191,0.028210094210877265,0.0028393408609770454,0.021096857435748143
F5_x_start,-0.03459411933938083,0.02264959414456298,0.042843981212802286,0.03886490935378482,-0.03409156375862535,-0.010584928892209296,-0.02037601684543834,0.004284719139894388,-0.03475779253780107,0.021221150418693498
F5_x_mid,-0.03191515462020131,0.021751780316929443,0.049209370644455956,0.04444258707722757,-0.0104155159994262,-0.016793081388738085,-0.0068788568596354115,0.0023717193801533476,0.022057233644927378,0.002239089155444646
F5_x_end,-0.03287916318763565,0.021519583427482624,0.04907786965303589,0.03739320973238,0.003974178312157929,-0.009493899629491005,0.024264669242574737,-0.00521139285698824,0.010357160971747133,-0.03341295323452392
F5_y_start,0.032776421274959146,0.03952726472552983,0.02152104116631227,-0.03926158096487476,-0.015964520865602867,-0.04644423309182892,0.021378122332771986,-0.030278892043360796,-0.005963964295462073,0.011267445483095554
F5_y_mid,0.033194484364770106,0.04215019847441932,0.01797571136052915,-0.04042641833777328,-0.031287639181981984,-0.006262987704502317,-0.0025905199831159132,-0.030037004065270906,0.03753548490873071,-0.011668234058154672
F5_y_end,0.033868451225533086,0.03948823633051531,0.018122202390380333,-0.03164404104018525,-0.047258926669211984,0.015790076528651303,0.039512586004232575,-0.020795986449876035,-0.015697891826645334,0.012015123369090904
F5_z_start,-0.0028849443151833507,0.02960764889790896,-0.06952549919674274,0.005181537382746121,-0.02387034949541669,-0.06402861506867241,0.01793332813179916,0.013075621052846789,-0.012122626059207163,-0.04370274169233334
F5_z_mid,-0.003195613907283976,0.031239725775182022,-0.07139176265581637,6.375007042650865e-05,-0.041320957164657834,-0.014336290869136209,-0.011853735362265097,0.020133178743776754,0.02800494432825871,-0.03622977048148445
F5_z_end,-0.002565373111168884,0.0285454169886036,-0.0706594445450303,0.009779621168067076,-0.06043408127394795,0.00026860613589226696,-0.01630438490332462,0.02962408582000323,-0.005959440212928792,0.016652803094164725
F6_x_start,-0.03502502774593643,0.023628365865353915,0.04131223712105954,0.037125981651250396,-0.034967038049057333,-0.011252287272647843,-0.020355117752803718,0.002764558081940306,-0.03552571666961688,0.021458446760163088
F6_x_mid,-0.032620460510266285,0.023035036560951173,0.047693642910520265,0.04257020859904022,-0.009986782412755054,-0.016613569529449864,-0.006175369389856078,0.0006894239082266709,0.021296943213399505,0.002531620629546841
F6_x_end,-0.033304796523204075,0.02260484718358495,0.04760142640347253,0.03582919748649663,0.003909884116059699,-0.008575259123737742,0.025598411906668977,-0.007020070526110546,0.010799314809566482,-0.03550129897450514
F6_y_start,0.031148762971985922,0.045167783261007545,0.01103115711786557,-0.0417817278954451,-0.013786929835709298,-0.047179363336412636,0.01854606254507617,-0.028459375441448952,-0.007020868931027029,0.013052818450043309
F6_y_mid,0.03166964883757593,0.04701349516740754,0.007727929017316237,-0.04328237617928528,-0.02717491156507211,-0.0036286821535073776,-0.005313122727037907,-0.02743022856816458,0.03976252869122655,-0.011840525040736256
F6_y_end,0.032262248648300094,0.04460583575066415,0.00794679278981745,-0.03360924286227656,-0.04585316082761681,0.01988932293194013,0.042197400288414615,-0.018216446392922196,-0.015420338896672405,0.010352499116472852
F6_z_start,0.004275491476020985,0.029884095728871567,-0.06790128096482778,0.013294886996296827,-0.01473008784855558,-0.07402891562290073,0.018329858879288778,0.01621092874834218,-0.017560479660206258,-0.04358866821450748
F6_z_mid,0.004025630120273701,0.03182420416171858,-0.07012858427375691,0.010518684682500905,-0.04028372133651041,-0.010443935420033041,-0.022350709292418103,0.020479893006699564,0.03525761297643153,-0.040320760623721606
F6_z_end,0.004483724993976715,0.028664464101253465,-0.06925722317781106,0.02027986979321721,-0.06180208703552339,0.008916595840583345,-0.014787090227555453,0.031130309249144714,-0.014326060954754354,0.013235154759973125
F7_x_start,-0.03598688476940592,0.02731094468322349,0.03574562795280086,0.032872984166407576,-0.03584726612360986,-0.011032148195396411,-0.02298050018330833,-0.00455959943670321,-0.03864564250745573,0.02397377243202681
F7_x_mid,-0.03417732608720395,0.02737270854268963,0.042340365228359225,0.038175093358710846,-0.007219433273017764,-0.015704865752175313,-0.005539236363264965,-0.00770211857598941,0.018560553979435297,0.0036804242365082607
F7_x_end,-0.034305301704670596,0.02681369694509405,0.04223409403908661,0.03167161468591553,0.005284240073707164,-0.006096561198394459,0.029600609408979725,-0.015529939227275212,0.01086890047057651,-0.04164715577566419
F7_y_start,0.026928558341991374,0.05289262977084665,-0.006650145595538163,-0.041405068325757,-0.006632897389272188,-0.047385531058427785,0.012970925661130318,-0.01801676476996935,-0.008189798867660749,0.01629762179522379
F7_y_mid,0.02772382031032504,0.053556160288652795,-0.008892655846480309,-0.043105874375317224,-0.017652118158538163,0.0017204847370025278,-0.010629284190145506,-0.015730440518381152,0.04443104008195846,-0.011692601664365998
F7_y_end,0.02801198594571483,0.05171485834274711,-0.008783488548328581,-0.03261043753453372,-0.04058177406451059,0.027394710026906945,0.04511393815942309,-0.0066413137238399535,-0.014154492233178875,0.007658915488837477
F7_z_start,0.017702249479761893,0.028380356515545546,-0.05848478228462362,0.028724194692055362,0.007777191621544693,-0.08709472571249645,0.016493789790688093,0.025100069110350533,-0.027091476334474875,-0.038511754126329706
F7_z_mid,0.018249427205131997,0.030487647473671015,-0.060335676439255206,0.03189195593300911,-0.030673335523046633,-0.0003909923543087218,-0.044023930183508544,0.024983538696105024,0.04628062117804462,-0.04357518529903772
F7_z_end,0.01800138067148944,0.02686063611230265,-0.05999270043290534,0.04090538468385293,-0.056125218629625204,0.028158240645865015,-0.009282054878222394,0.036735704495243535,-0.02992963819707545,0.0033880342862782457
F8_x_start,-0.03671641769258468,0.03096304045522961,0.02884220623163205,0.02865972802634317,-0.036843328501718224,-0.009762325562866853,-0.0252569241583038,-0.012605110221722298,-0.04102412238858134,0.026569839376398324
F8_x_mid,-0.03556116079094107,0.03161230847445672,0.03544822358176418,0.03362298807239384,-0.0037380160440585353,-0.015177750415263645,-0.004430418605659876,-0.015734656441001544,0.015108221189804413,0.004992537653272907
F8_x_end,-0.03526873746164674,0.031096513356896047,0.03532094517332985,0.027253129254509175,0.006980799581940147,-0.004076789850862928,0.03255667387028252,-0.02349920360299634,0.011621012211699104,-0.045775357098362245
F8_y_start,0.02266130455532263,0.05671467709698446,-0.018154634227915713,-0.03878023344333264,-0.00042800270715010244,-0.04671626900795993,0.009355059391516951,-0.0054066529959642265,-0.007829740225764867,0.01696445211014123
F8_y_mid,0.02375053479259109,0.05683905941203284,-0.0192310456080676,-0.04050085573983477,-0.01047428184305408,0.0048587821477925255,-0.014547428111555951,-0.0013222140757894168,0.04720955589289532,-0.010427504484644207
F8_y_end,0.023862816233674023,0.055290361656166576,-0.01928494954450789,-0.029763332832055484,-0.03542860879560015,0.031995460395238894,0.04507336130845918,0.007587290729943049,-0.012444373749403086,0.006001398190243478
F8_z_start,0.027317513103713626,0.024895324478133796,-0.04511325081328627,0.0401055165451046,0.02695816374324099,-0.08884824445759794,0.012584365215099725,0.029029503261417358,-0.03138977556777634,-0.028103077911202517
F8_z_mid,0.028577477563089714,0.02601704742445715,-0.045247267506375664,0.047396021748266765,-0.01642649066142328,0.010068836513419123,-0.0586508877093308,0.022921560297088757,0.051773945303756716,-0.039274200599624956
F8_z_end,0.027661431401515064,0.02313838616292406,-0.04646854122198602,0.054766942619938905,-0.044179173826806514,0.042910382419781734,-0.0009495585151590064,0.034187772477579946,-0.03925016283424452,-0.0063217568647047605
F9_x_start,-0.03767841805787207,0.034906127008907877,0.0176746230384773,0.023784179727746074,-0.03765072847600941,-0.00905646014282596,-0.02574153096104165,-0.016911422397349597,-0.040824331699824044,0.02654822682230029
F9_x_mid,-0.03730695834083068,0.03620759075163414,0.02392168496353487,0.02810460660984769,-0.0008177656614833476,-0.015134726839641585,-0.0024517856913296283,-0.018352488933537817,0.012084106541558502,0.005319841466679922
F9_x_end,-0.03674735716725936,0.0357475180418736,0.02395414558164675,0.02247691512188144,0.007332222211242232,-0.002633034058446133,0.0334725244387839,-0.025808162020280783,0.013455422974225804,-0.04676290710260555
