,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AU06_end_minus_mid,0.006565252075562629,-0.007188172856974218,0.01525514737671705,-0.012588318022390596,-0.0006975174066642752,0.006901285705635097,0.024962345833332022,-0.016338876749477753,0.04379734129631744,-0.014501548684373186
AU06_end_minus_start,-0.0008737574937980927,0.0017517608555382468,0.002149294654048406,-0.007760264573020198,0.005322708401286818,-0.00387237099425502,0.027902809766782336,-0.053586053049821454,-0.0027272923798782552,0.03872349904180008
AU07_mid_minus_start,-0.0016150046739419719,-1.912763943721372e-05,0.0013586833946659064,-0.009652967981913667,0.001989668811212176,0.007619066166338136,-0.009652827360788574,-0.01008811110607521,-0.014989920387154753,0.04974911340991194
AU07_end_minus_mid,0.006022966235216574,0.0059384263401255286,0.0034635134718682048,0.003948724987226221,0.003030291296382182,-0.001723282671155387,0.002426893609126231,-0.013598259796399679,-0.003080588870874169,-0.031495712949179265
AU07_end_minus_start,0.004894208523618494,0.006398720576259426,0.005101813726227917,-0.005385453970278915,0.005264602013316411,0.005756659194732635,-0.0070300054334079065,-0.02478418753649504,-0.018319211794651902,0.015710684106314494
AU09_mid_minus_start,-0.0009215865257965788,0.004331214644951355,-0.015967949844132946,-0.0013871844036981082,0.012432146663101365,-0.0033861708619372117,-0.0028586941181636045,-0.035535358960346576,-0.05177543511058627,0.034411144942016025
AU09_end_minus_mid,0.0012151345832166736,-0.0046363291416484965,0.01662116300946461,-0.007748830074564643,0.004665261862943149,0.0006211411131067962,0.020218949591112725,-0.01161024692058514,0.042582103158279545,-0.012204767867174775
AU09_end_minus_start,0.0002247937732162302,-6.991435283586471e-05,-0.0001753060085820013,-0.008455730676712448,0.01630173940733813,-0.00270312327857717,0.01580087761480513,-0.04501244288495156,-0.01095414446641292,0.022059466935845887
AU10_mid_minus_start,0.0017260861940406002,0.0067143429576167245,-0.009444252468185688,-0.013903105662157024,0.014739052342935348,-0.019603590342672512,-0.011701010327870083,-0.02247690846133277,-0.007407319286084189,0.025460288237630354
AU10_end_minus_mid,0.008304798871307573,-0.0050158280875469636,-0.004364596965277544,0.013202759603563477,-0.03393962373870929,0.020899183311297396,0.025990377885212593,0.008916675134091475,0.02459096276972265,-0.00502897657592612
AU10_end_minus_start,0.01020506989830389,0.0013793944727106577,-0.013664955935246872,3.5665376191794544e-05,-0.02051343260891919,0.0023943522292126642,0.015306154028156624,-0.012702236935229766,0.018044645822109708,0.019594863913840754
AU11_mid_minus_start,0.011336636922758445,0.0006841767562022358,0.004091392332858436,-0.004205639495357082,-0.0032133578713985037,0.003043165862424625,0.0060986173001155546,-0.0003848962091653841,0.018955712220365198,0.012934541922352905
AU11_end_minus_mid,-0.005301920217103004,-0.00321027236642047,-0.001010788423836401,0.013156345795619218,0.0045986395105409,0.01443330020483944,-0.005667518919294283,0.009203913491159971,-0.004242319472719165,0.0008488330531340078
AU11_end_minus_start,0.005480240471355716,-0.00249795828197742,0.002861254852217488,0.00891792536697282,0.0014764666494442925,0.01698967644716403,0.00019281675434252668,0.008645517344247818,0.013687739605614632,0.013003727575115885
AU12_mid_minus_start,-0.0031998788009692707,0.007105907830252038,-0.007770318017706214,0.0019092287833751595,0.0036029820338427513,-0.01347648464927712,-0.005375879034280931,-0.054534119324557595,-0.04454551288075869,0.05287253577997752
AU12_end_minus_mid,0.005494906629048178,-0.004888322956544494,0.008575651399438278,-0.011426031838837314,0.0014571452803174936,-0.000863765174653123,0.034879195314840114,-0.008972330295792136,0.037576434937233276,-0.015312219574285166
AU12_end_minus_start,0.002097160454515366,0.00169416882897587,0.000952463052099355,-0.008326227029020023,0.004276642742153497,-0.012013486229200232,0.02579468797580606,-0.05336995409536978,-0.004600471922454396,0.030893455011297994
AU14_mid_minus_start,0.013450963730834186,0.00714122248951634,0.005752770395767577,-0.010106859288135822,-0.009800109997034965,0.007698649418251468,0.0034510836695758524,-0.03599076815537864,-0.06655818970259765,0.03381487000252365
AU14_end_minus_mid,0.010046472116124246,0.006462892619811874,0.009307985654983244,0.000611845798562301,0.004125300933084328,-0.0067431515673184225,0.05214917775970001,0.016966558700309706,0.07932613100237065,-0.008544807992125465
AU14_end_minus_start,0.020825481327418526,0.012030317817744296,0.013229048123821566,-0.008609276458619693,-0.005301541353460312,0.0011437912769426807,0.04809956939282197,-0.017903116246351394,0.008249022163302396,0.02319993649336122
AU15_mid_minus_start,0.002928920096697679,-0.0020871382541741866,-0.0061972371630723425,-0.007439546895765529,0.005700713052022796,-0.014874910688307237,-0.01734139808124064,0.014307951564530649,0.010067229660310512,-0.021478404026342168
AU15_end_minus_mid,0.00549198114012665,0.0036135738336338995,0.007550306346641789,0.010604370666785268,0.008998449735569755,0.016061764961359217,0.0015658506280874626,0.005218166373008522,0.00975204758199027,0.013181480575933035
AU15_end_minus_start,0.008521640224013574,0.001854125118110225,0.0021573317258790914,0.004212067596259379,0.014805498803407828,0.0030079123455668683,-0.014563192709644254,0.018871335110529287,0.01968126495554599,-0.006198713803112822
AU17_mid_minus_start,-0.0032682490859592328,0.007323409388975723,-0.0038962034957146937,-5.962312251413578e-05,0.011550086914185687,0.007522305130700863,0.0031034389733969802,0.0024619699442269853,-0.03032205252018052,0.0218217036027124
AU17_end_minus_mid,0.0036192669470622905,-0.008262610840040704,0.0035821092460336986,-0.005556382630289759,-0.01615995018607793,0.01018365372035064,-0.0015878017144918576,-0.02069320082656904,0.011827747792830048,0.0024613343805685445
AU17_end_minus_start,0.00030262107709625314,-0.0008167370946503368,-0.000304518004333355,-0.005100573036160138,-0.0041294138213450555,0.01611718932411585,0.001391800838044263,-0.016544850296140348,-0.01694588974813936,0.022160997493607226
AU20_mid_minus_start,-0.0035666283116687707,0.003808793288343474,-0.00979612312307261,-0.007573382586416801,-0.0034191452182148556,-0.03429226273114561,0.002094572412073796,-0.02959849526948752,-0.029979052455499828,-0.008434210482885441
AU20_end_minus_mid,0.0035078311380994064,-0.003774397456171669,0.005246025201012201,0.00673524449043663,0.0019888589464200526,0.011463294901219495,0.008062897459844308,-0.0023334756812748406,0.02163003405409811,-0.014968536419419481
AU20_end_minus_start,0.00010868475113765955,-0.0001426105021497717,-0.0038045832192745515,-0.00043610267411389937,-0.001180347247809577,-0.019770272258501517,0.009400548559751329,-0.028496440966462887,-0.006430253519784962,-0.021493234715582493
AU23_mid_minus_start,0.006446730534705858,-0.0016293518262382324,0.008041160132390764,-0.014418905663432301,-0.018187373912638055,-0.011490163161512012,-0.0032412366267674233,-0.0046942213007666695,-0.008949994426116211,-0.02877829643906559
AU23_end_minus_mid,0.011342274508402595,0.007715041320861514,0.003592010564585657,0.01833752428163625,0.005732392677740272,0.012927687317704115,0.01466922099413283,0.03325266212131586,0.024286278450097735,0.018477337993844416
AU23_end_minus_start,0.01746294661707223,0.006302545057798994,0.011092356110059062,0.0052032002927920006,-0.011055716079712442,0.0024397729430922855,0.011850754359461906,0.02932329370759927,0.01629759288261305,-0.0079673492743945
AU24_mid_minus_start,0.01348638396442891,0.005197084463840099,0.0053773101871016785,-0.008484133931553152,-0.01733917026788223,-0.024281002373148664,0.01588779241650954,0.0003751621330761463,-0.03327378784685769,0.062007733395030955
AU24_end_minus_mid,0.004305955868330535,0.005573353511227958,5.337615852056636e-05,0.01372934794554116,0.006273062483852819,0.022467395543904478,0.0221160534055532,-0.00617334076230967,0.02799642653967858,-0.014668187806105532
AU24_end_minus_start,0.01532107051003648,0.009684900485515123,0.004501955874252442,0.006240385702032077,-0.008290773250238248,0.0016071489131023104,0.03451246384942021,-0.0056527364316463725,-0.0004946558028563171,0.03715019741896488
AU25_mid_minus_start,-0.009244963510722353,0.0020165751893694434,-0.009599759609905171,-0.005329476619265885,0.007983682836498371,-0.011059127294206125,-0.01946028557140638,-0.027580932335199055,-0.004459136501090096,0.005657746043887451
AU25_end_minus_mid,0.007712592033940865,0.0011283040532287056,0.010651841167705426,-0.0067025354467544485,0.0029194405412491203,0.002852394103271205,0.013289312130400374,0.011125652537735587,0.017413552946537035,-0.008556250476821424
AU25_end_minus_start,-8.615806390233659e-05,0.0026151227163890537,0.0023522591480079798,-0.010348271645479036,0.008923795212332667,-0.005990760822975246,-0.002902177279886155,-0.011234642967732213,0.012607897081629226,-0.0034910595088102694
AU26_mid_minus_start,0.00020152328757059548,-0.002823325483499957,-0.00802311433403003,-0.003147988639329237,0.011714372813827778,0.01373696408956786,-0.01376970520207349,-0.01140792663393799,-0.012000538902282504,-0.036029779557799416
AU26_end_minus_mid,0.0026638371664480394,0.0009524601270987017,0.004026845950074769,0.005138808600017746,0.000664873104197907,-0.01393171515718176,0.013775504898817627,0.015194021281590546,0.019233786241919727,0.014721287268258039
AU26_end_minus_start,0.0030099677298193197,-0.0015103941623315735,-0.002889589115963955,0.0026469445131008006,0.011171468996744623,-0.0025283588030927504,0.002333158819847646,0.005950039684770562,0.009712280219530207,-0.01654832194154933
AU28_mid_minus_start,-0.0028076574068143165,0.00014050860416500217,-0.007210461008633167,-0.005202690308985915,0.0034966820804526034,-0.014477764159125784,0.013861277673970183,-0.006279954220130718,-0.010419563068551803,0.016106237286409707
AU28_end_minus_mid,0.0015878070154848188,-0.00329814199868274,0.004198734534858078,0.008025391170273313,-0.0127563751558886,0.012751906216694349,0.0051051433378356235,-0.002687521252251221,0.011393211194605884,0.006271999827821848
AU28_end_minus_start,-0.001117656653246441,-0.0030822267721177412,-0.002752306080704338,0.0028849062714688513,-0.009117313029859731,-0.0013130778312115756,0.018138076628076257,-0.008582816702957642,0.0012152930448675017,0.02140722834910751
AU43_mid_minus_start,-0.0052169080198502926,0.0036436132309686257,-0.015242280531476854,-0.0026928114966204364,0.010422095445124051,-0.0177427875098207,-0.00139790129587016,-0.011698355384486613,-0.04783647820501634,0.02771316169918971
AU43_end_minus_mid,0.0008261011682090802,-0.00651433746297656,0.012296548290681199,-0.0009866800071540963,0.0039987081388651174,0.014044508755194994,0.01065792312962217,0.0019558094687231378,0.05026098699400102,-0.013131341822688896
AU43_end_minus_start,-0.004870941555178339,-0.0035926635075805434,-0.002588677618752499,-0.004178953621173287,0.016385930553117944,-0.0033306032265622092,0.010989822790709883,-0.010800789747423909,0.0056230830733746675,0.015575512611258094
F1_x_mid_minus_start,-0.02803970725201055,-0.002521079556352807,0.04774834737018995,0.05183707307355351,0.04258359477106821,-0.027761898439124407,0.035190150762526656,-0.0173419277474853,-0.022636688125175646,0.028140021763709132
F1_x_end_minus_mid,-0.01143056808814014,0.040230453285824495,-0.007309826371387403,-0.06426365257018021,-0.05245762876487254,0.03161943710263134,-0.014797234949279557,-0.010661634305301619,0.012691191707527626,-0.006747655315728842
F1_x_end_minus_start,-0.04054231546629574,0.03755680525551135,0.042300538647230254,-0.010328415688543249,-0.008150870285139401,0.00273765410096556,0.021778021242805683,-0.028661703488008273,-0.010840810091648515,0.02249305039781712
F1_y_mid_minus_start,0.04052004155892898,-0.020191369073751263,0.036055673795854434,-0.017908429498604193,0.03626251425739619,-0.0116680402803304,0.007391272468779509,0.055752161336336196,0.030781559257849644,-0.049468417583270245
F1_y_end_minus_mid,0.01951865615753437,0.040252381646748936,-0.03557452237599064,0.028550275837602772,-0.04668770227574685,0.025362955829100867,-0.02079056857250732,-0.005706535406777184,-0.03297164194161041,-0.0015743120859615
F1_y_end_minus_start,0.0563018622698282,0.01619059665698697,0.003228503018858704,0.008029248395663798,-0.006410812345644729,0.0112171871021697,-0.01128789998495198,0.04863895011862714,0.00045370999521416786,-0.04903326351202671
F1_z_mid_minus_start,-0.015722769600785468,0.006141007451398847,-0.017737747575311387,-0.0026783432560869716,-0.054248126190652377,-0.12192461070254162,-0.004873424512865893,0.05900827960551055,0.04588455257843765,-0.03037982733847833
F1_z_end_minus_mid,0.007148860950414002,-0.05031922601001872,0.005202627373721151,0.043627930863552676,-0.031000680887474444,0.024020741367405334,-0.041885133105843395,-0.009966501221198198,-0.025833358371074398,0.001427349624066946
F1_z_end_minus_start,-0.006589921558585244,-0.036555208549970804,-0.009791090927449066,0.033793781032960477,-0.06856736059551141,-0.07696756994762403,-0.03835105639090156,0.038616040439201256,0.015139496392395774,-0.022930436082168104
F2_x_mid_minus_start,-0.027550514047797504,-0.0034854542748094324,0.048963872084492495,0.051138666733375616,0.04095736735910332,-0.03188784045555005,0.03456733796155357,-0.013802945864328182,-0.021748969769733555,0.027945841216872574
F2_x_end_minus_mid,-0.011174820535710882,0.03983908240525726,-0.0073498977130774,-0.06366779960158696,-0.05633022671254004,0.03374965330935609,-0.010182562104316882,-0.010760881256422519,0.009746363964629622,-0.009985061289855249
F2_x_end_minus_start,-0.040110415288813886,0.03664023253564742,0.04377097148068563,-0.010903164380006304,-0.014130370044213086,0.0007813094973896053,0.025851659431506396,-0.02531555172948189,-0.012888146129582913,0.019127051512299514
F2_y_mid_minus_start,0.039407828892160095,-0.01875669133331491,0.03850380123870195,-0.016328645131381634,0.02768827701761585,-0.0127760667374576,0.002085788741224775,0.06157390766222434,0.036760537775299466,-0.055456507835994
F2_y_end_minus_mid,0.02009744485879315,0.04048266069366467,-0.03467407975255682,0.030424847109726823,-0.04096008526190899,0.019495386287532845,-0.02192411870320929,-0.004102037402045454,-0.03682157684523205,-0.0013499756385424468
F2_y_end_minus_start,0.05445769508062863,0.017913905972213665,0.005641698927104315,0.011375781638054779,-0.009978876050109652,0.005125950002739738,-0.0172510764211179,0.05399367021528265,0.0021304887680938197,-0.05304746931833254
F2_z_mid_minus_start,-0.004461948927596686,0.003496929471871554,-0.00573512097486868,-0.007727296858729783,-0.06858922958959478,-0.12314943679836553,-0.012507914946032981,0.05412920718023981,0.04294177355632639,-0.01927090715386383
F2_z_end_minus_mid,0.012206408589837512,-0.04314449845391391,0.0007516964933897962,0.05482779360988216,-0.02883123656864636,0.02081063651661191,-0.026412937311255075,-0.009426720878639726,-0.0241145194768756,-0.004285144677650675
F2_z_end_minus_start,0.006062984158596615,-0.03114716078918599,-0.003949409194468931,0.03698226509490697,-0.07696392342264613,-0.08113439185668565,-0.030665129866618998,0.03544209047043238,0.015039387544490326,-0.01862468227067326
F3_x_mid_minus_start,-0.02723418742712668,-0.003927127656345528,0.05017263881009191,0.050590495812352074,0.03834629576661949,-0.034937427151636516,0.03325630029600507,-0.010467031153016167,-0.02038895131704736,0.02776885287699426
F3_x_end_minus_mid,-0.011052374666182625,0.03949585637319727,-0.006970200938284158,-0.06324755522285389,-0.05880756726263654,0.03505477306612101,-0.005077862534843082,-0.010724619372317827,0.006289645571466295,-0.012871317406744912
F3_x_end_minus_start,-0.03944320087752813,0.03581019724315948,0.045061716141198103,-0.011340874756775737,-0.019571614076166748,-0.00087728241744586,0.02940628879506332,-0.02170053813449871,-0.014820522666163695,0.01583702694587696
F3_y_mid_minus_start,0.038316833956987095,-0.01693959890562779,0.041488350753429735,-0.014533344380451924,0.017235055229577412,-0.01297863732345108,-0.004337619811764232,0.06560410201263306,0.04190695185739489,-0.059985544810521166
F3_y_end_minus_mid,0.020761588100289604,0.041290490191113666,-0.033667947590991947,0.032437607617911,-0.033545744422660576,0.012323245086784462,-0.021568589057720525,-0.001998391191197675,-0.03947086869103745,-0.0011914802899260395
F3_y_end_minus_start,0.052471818388098945,0.020214918870609208,0.008517714731832196,0.014773536336306577,-0.013286164611702383,-0.0011239561815214129,-0.02247116586376391,0.057543902613184754,0.0039043117992442976,-0.05521228548044807
F3_z_mid_minus_start,0.007933673961063765,-5.302018283783242e-05,0.006773444085721858,-0.012811444309201768,-0.07613144275583605,-0.11801175932223137,-0.017905710891365192,0.04477897960540508,0.035956612606815555,-0.005720016324854965
F3_z_end_minus_mid,0.017062684039828593,-0.03287624624753344,-0.0051462546749137545,0.06449574842885146,-0.027392923542858074,0.01848139189792845,-0.007673898153000091,-0.008472629396164387,-0.020100913669987213,-0.010784744280389863
F3_z_end_minus_start,0.01905330365980894,-0.024539913300597183,0.001577394885595337,0.03782207999780399,-0.08124200523856068,-0.08052210626093949,-0.0200251306744878,0.029465837476281224,0.013751865205037595,-0.012606582038036203
F4_x_mid_minus_start,-0.02697768113196808,-0.004092450365406728,0.05145477754843291,0.05007388714972173,0.034747129516020436,-0.037371267811532896,0.03127293164850617,-0.006530601169176924,-0.018564229849640904,0.027056795823094993
F4_x_end_minus_mid,-0.010947510946649997,0.03916833700902005,-0.006264529446848689,-0.06289038831499184,-0.060421259085437176,0.03554901199878892,0.00041072245165822127,-0.010593297289735234,0.0022100244460132572,-0.015706096912027137
F4_x_end_minus_start,-0.03849446503588702,0.0349789440375072,0.04628306511426591,-0.011738287773798203,-0.024921588311468835,-0.002623998411721793,0.03234674746248668,-0.017259645434514255,-0.016748466895523687,0.01192855979403954
F4_y_mid_minus_start,0.036577467478466644,-0.014673855859161701,0.04458415173741475,-0.012133271798560216,0.005516682088677804,-0.012266204063779235,-0.011601014077525527,0.06886358770417976,0.04721216741870882,-0.06452092245507351
F4_y_end_minus_mid,0.021417006476569547,0.04229974564795115,-0.03239854039559972,0.03443532590527479,-0.02435776766052056,0.004163019323772135,-0.021568562955347533,0.00031288367774634756,-0.04104013499983862,-0.00020257395927532603
F4_y_end_minus_start,0.049948455842236415,0.022905649904535287,0.0115152405216369,0.018483518154971686,-0.01574601756802226,-0.007176813952504642,-0.02831003383393438,0.06027678745151826,0.006513504632782878,-0.05639918927742206
F4_z_mid_minus_start,0.01922616304001463,-0.0039272279070616724,0.01756651310232553,-0.017079900857943517,-0.07673396450872307,-0.10709172416828995,-0.020734275300750105,0.03363018529124152,0.02724058901878595,0.007269794879822768
F4_z_end_minus_mid,0.020999897982297795,-0.02033103682254448,-0.011523833347129222,0.07073542075651847,-0.026343007435035322,0.016797665389584285,0.012376363474258774,-0.007400196373428714,-0.014729994545146754,-0.017190932755795137
F4_z_end_minus_start,0.030594990092567362,-0.017653677171593773,0.00612095731015044,0.03637015882328513,-0.08125174489080908,-0.07531820788359943,-0.008096019059129165,0.02214145399796401,0.011724223279603378,-0.006297812900402245
F5_x_mid_minus_start,-0.02724641624390039,-0.003858362942904967,0.0524994804485868,0.050032465545941526,0.029784780429306115,-0.03808501644036058,0.027746263043588026,-0.0019480354661626522,-0.015250359143417266,0.025135881902016172
F5_x_end_minus_mid,-0.010657741323274328,0.03917559308088829,-0.004818757881280163,-0.06278228709695544,-0.060301014957802566,0.034486695691440486,0.006548925865844048,-0.010398286592453582,-0.002468216253088134,-0.01855304508954432
F5_x_end_minus_start,-0.03743337879713346,0.034477654886645726,0.047338371383428245,-0.011779921566136211,-0.02942817132345859,-0.004040281742242885,0.03391165127246718,-0.01209801740242745,-0.01753296874699109,0.006780797245008415
F5_y_mid_minus_start,0.03441413924162469,-0.012289632447857269,0.047657484890403626,-0.009243301631202714,-0.0068648580832603185,-0.010597158111586439,-0.01942894907642631,0.07045429467293997,0.05129932289691055,-0.06830718097882428
F5_y_end_minus_mid,0.022105781059482216,0.04375571553435124,-0.030608147334608853,0.03609720778111002,-0.013625685711011333,-0.004446258536155467,-0.021994167977547628,0.002566662031612999,-0.04064173247581966,0.0016123720750458221
F5_y_end_minus_start,0.047194410346444546,0.025958512393193713,0.014610623781009423,0.022166116288163767,-0.017053351393908407,-0.01257576195876277,-0.03453033051127836,0.06123388711929253,0.009349139595673173,-0.05596864278293968
F5_z_mid_minus_start,0.028802113255173043,-0.007755696466742731,0.02645730977995465,-0.020178887884748736,-0.07196380335177593,-0.09276576917844342,-0.021321275113950176,0.020981156989392135,0.016491321815599053,0.01988674622804756
F5_z_end_minus_mid,0.023702929679744144,-0.0062765896748148645,-0.018038770934959307,0.07257349210648598,-0.025908762640120996,0.015419326522879988,0.032782657376465324,-0.006483058160870053,-0.007600082865928419,-0.023524471477116192
F5_z_end_minus_start,0.04032957022940101,-0.010787086429160679,0.009758790696955013,0.0328696000628952,-0.07793184101012306,-0.06699911498135475,0.004641381921630016,0.013100201677692805,0.008580331804389734,0.0005047555334896687
F6_x_mid_minus_start,-0.027932128239544062,-0.0028236880857091346,0.05338578224637931,0.05053854961071155,0.024207866400292825,-0.03526107939399884,0.023176713812309836,0.0011844823455642397,-0.011732329362885744,0.022952106811248565
F6_x_end_minus_mid,-0.010444437896738068,0.039871717750668,-0.0029107208025092803,-0.06324710835989722,-0.05731108883897068,0.031196766806833354,0.012341438393497104,-0.009698769514247231,-0.006241731080633268,-0.020810950907921975
F6_x_end_minus_start,-0.03650286226654952,0.034943792807413734,0.04817574504097872,-0.011495189327308707,-0.031008005722429528,-0.004186203837088264,0.03375748231367928,-0.00802538591079729,-0.017083105086889313,0.0022487637033274063
F6_y_mid_minus_start,0.03302132861422108,-0.010682434656489874,0.05074608775237319,-0.0069222010506298426,-0.016949193100429565,-0.007334440236889135,-0.025719634556752753,0.06845784739714411,0.051518505538383885,-0.06850996177430287
F6_y_end_minus_mid,0.022736788420228003,0.04585137549428876,-0.02910091267407007,0.036721813251378604,-0.0039147526768167715,-0.012129728722421879,-0.021094867804099676,0.004095229807620244,-0.03748800514640027,0.0037051152468364074
F6_y_end_minus_start,0.045552880414032965,0.028925143366342977,0.017451142794286174,0.024496024178065366,-0.017017140100750183,-0.015927391011901545,-0.03825847316171433,0.059117731308465295,0.011197795399020336,-0.052759200981567556
F6_z_mid_minus_start,0.03513865002010358,-0.010888631788109733,0.03156909613085282,-0.022157798480850498,-0.06440802749333242,-0.08069965311118381,-0.020075507710563056,0.010946438170587785,0.007819895022473456,0.028707456007071114
F6_z_end_minus_mid,0.024430736564674836,0.004948990386157211,-0.022787150429638133,0.07068972084009514,-0.02657587460355506,0.015903923680982722,0.04725291756884788,-0.0060313053965630106,-0.0018960183204506575,-0.027740339560543798
F6_z_end_minus_start,0.04669051786075285,-0.00597537782116586,0.011599653547132941,0.028962640577692447,-0.07323250583873452,-0.058378854677386696,0.01484844740698889,0.005290709006093341,0.0054162214555460815,0.005786825893514407
F7_x_mid_minus_start,-0.029789505068861775,0.0003101646769029809,0.05437942623456397,0.05194192937134032,0.013973042737195471,-0.022816468421430293,0.013409461108997685,0.004792054675144372,-0.00587059833836577,0.017422792366913947
F7_x_end_minus_mid,-0.009839080550578881,0.04209104056881696,0.0012338628409476477,-0.06500623378034018,-0.046799383104112226,0.02067985221730715,0.020650572796002502,-0.0060975963594325985,-0.010703407760338023,-0.0240722893376501
F7_x_end_minus_start,-0.035130328795524725,0.037140503777384086,0.04947896111008908,-0.010705278706336278,-0.0285519775609347,-0.0021949527996720083,0.030020895039221625,-0.0010754537320962056,-0.014599229062321908,-0.0055766672935490084
F7_y_mid_minus_start,0.03145745371326456,-0.008342317357207767,0.05563549867417698,-0.003947096730275634,-0.03126391402257473,-0.002556914505976526,-0.03267082322824372,0.05961529655991688,0.04610565150011139,-0.0625370656032725
F7_y_end_minus_mid,0.02353638281257764,0.04874605847307314,-0.02743444881770474,0.037270803554619286,0.009995053824899604,-0.023091867089265358,-0.018926571795609172,0.004738536078708851,-0.028020234574427167,0.008938702621733378
F7_y_end_minus_start,0.044087976501419365,0.033180959014682675,0.021616665636746944,0.027292940699187578,-0.016571537427744955,-0.020866516176400354,-0.04128584348127687,0.05101925773374027,0.013601057609007901,-0.042168890576849194
F7_z_mid_minus_start,0.042416957125972876,-0.014975220015121455,0.037196253514839225,-0.02349258601687387,-0.05188963532082868,-0.057557123720851484,-0.019765309377291585,-0.00633138839146429,-0.006001485610016436,0.04093527650569122
F7_z_end_minus_mid,0.02403431460228164,0.0242000401205204,-0.026960589744344926,0.06161900151033432,-0.023197553023116137,0.013772116161304046,0.0695019601158859,-0.004586834045475247,0.006906806706449585,-0.032890164318617646
F7_z_end_minus_start,0.054298210471146184,0.003221612798881497,0.014706969953568159,0.021259006335714238,-0.06217399587896992,-0.04190248819800767,0.029983818524405632,-0.008789460240281863,-0.0006213431915223818,0.01397980734893983
F8_x_mid_minus_start,-0.03212419329481979,0.0032479097460250015,0.05337679421670172,0.05262434751404571,0.004910370738782607,-0.011607319248515708,0.005038299334774965,0.008118041561222792,-0.00048294512834647313,0.011020885715914353
F8_x_end_minus_mid,-0.008783627378558147,0.04297984992878213,0.005354968856295872,-0.06650619179551442,-0.036553622655639814,0.010907445717192939,0.02438155323269482,-0.0021630607315053564,-0.013725643665334854,-0.026051804331276456
F8_x_end_minus_start,-0.03477603586797569,0.03811576736296508,0.05018793622827083,-0.009527888130603197,-0.025835266509527586,-0.0009906521159045853,0.024363615268888184,0.005185528754346039,-0.011696842037147272,-0.011961155033037752
F8_y_mid_minus_start,0.030940187245956888,-0.00762230311962132,0.05742598215726965,-0.002726313035335893,-0.04013544471491372,-0.004407793969074175,-0.03541814676989383,0.05010373116717426,0.03868848317125798,-0.054865629647028846
F8_y_end_minus_mid,0.02382351646363836,0.04996172210129834,-0.025616940874294423,0.03815581028758557,0.016835739297283152,-0.026614716314735037,-0.01751747940781352,0.0029269390808506364,-0.019613193780505626,0.012485004007946346
